MemberID,Month,MembershipFee,ProShopSpend,F&BSpend,CoachingRevenue
129,2023-10,416.67,542.5,390.15,160
129,2023-11,416.67,332.65,144.71,160
129,2023-12,416.67,360.3,256.73,160
129,2024-01,416.67,128.33,193.59,160
129,2024-02,416.67,346.98,272.05,160
129,2024-03,416.67,134.72,225.65,80
129,2024-04,416.67,290.36,169.12,160
129,2024-05,416.67,567.06,290.5,0
129,2024-06,416.67,250.99,250.79,160
129,2024-07,416.67,526.82,329.2,0
129,2024-08,416.67,421.46,279.82,80
129,2024-09,416.67,250.42,239.17,160
129,2024-10,416.67,232.9,134.28,80
129,2024-11,416.67,410.89,204.85,0
129,2024-12,416.67,436.53,180.3,160
130,2023-01,416.67,183.2,299.06,80
130,2023-02,416.67,344.18,212.67,160
130,2023-03,416.67,180.54,226.66,160
130,2023-04,416.67,146.58,133.33,160
130,2023-05,416.67,205.1,302.2,80
130,2023-06,416.67,324.91,125,80
130,2023-07,416.67,399.01,160.31,160
130,2023-08,416.67,257.2,177.17,80
130,2023-09,416.67,332.04,224.17,160
130,2023-10,416.67,277.2,214.37,80
130,2023-11,416.67,420.28,292.08,0
130,2023-12,416.67,375.92,245.96,80
130,2024-01,416.67,487.32,234.22,0
130,2024-02,416.67,297.07,212.94,0
130,2024-03,416.67,544.42,213.37,80
130,2024-04,416.67,450.91,238.61,160
130,2024-05,416.67,269.65,346.32,0
130,2024-06,416.67,154.39,93.9,80
130,2024-07,416.67,279.69,200.36,80
130,2024-08,416.67,178.75,146.46,80
130,2024-09,416.67,486.92,261.84,160
130,2024-10,416.67,191.59,274.26,80
130,2024-11,416.67,288.92,250.15,0
130,2024-12,416.67,193.23,178,0
131,2023-01,416.67,0,0,0
131,2023-02,416.67,0,0,80
131,2023-03,416.67,0,0,80
131,2023-04,416.67,44.88,27.4,80
131,2023-05,416.67,0,0,80
131,2023-06,416.67,43.56,28.74,0
131,2023-07,416.67,0,0,0
131,2023-08,416.67,34.47,33.46,0
131,2023-09,416.67,55.23,28.44,80
131,2023-10,416.67,0,0,0
131,2023-11,416.67,35.33,26.87,0
131,2023-12,416.67,50.04,23.49,0
131,2024-01,416.67,0,0,0
131,2024-02,416.67,0,0,80
131,2024-03,416.67,0,0,0
131,2024-04,416.67,24.68,15.4,80
131,2024-05,416.67,46.66,32.47,0
131,2024-06,416.67,44.63,28.77,0
131,2024-07,416.67,21.91,32.95,0
131,2024-08,416.67,56.67,31.07,160
131,2024-09,416.67,24.51,30.69,80
131,2024-10,416.67,0,0,0
131,2024-11,416.67,41.94,22.13,0
131,2024-12,416.67,28.42,24.15,80
132,2023-01,183.33,0,0,0
132,2023-02,183.33,0,0,0
132,2023-03,183.33,0,0,0
132,2023-04,183.33,0,0,80
132,2023-05,183.33,54.47,18.3,0
132,2023-06,183.33,42.43,21.45,0
132,2023-07,183.33,0,0,0
132,2023-08,183.33,0,0,0
132,2023-09,183.33,44.17,23.48,0
132,2023-10,183.33,0,0,0
132,2023-11,183.33,30.09,25.02,0
132,2023-12,183.33,38.34,15.6,0
132,2024-01,183.33,0,0,80
132,2024-02,183.33,57.01,36.86,0
132,2024-03,183.33,38.34,19.08,80
132,2024-04,183.33,26.72,15.24,0
132,2024-05,183.33,0,0,0
132,2024-06,183.33,47.5,23.73,80
132,2024-07,183.33,42.48,29.82,0
132,2024-08,183.33,0,0,0
132,2024-09,183.33,59.27,24.24,0
132,2024-10,183.33,25.22,38.35,0
132,2024-11,183.33,58.28,26.54,0
132,2024-12,183.33,0,0,80
133,2023-01,291.67,43.02,44.53,0
133,2023-02,291.67,275.86,94.32,0
133,2023-03,291.67,65.73,66.63,0
133,2023-04,291.67,181.27,78.92,80
133,2023-05,291.67,96.34,67.11,0
133,2023-06,291.67,102.74,85.94,0
133,2023-07,291.67,172.29,114.08,0
133,2023-08,291.67,66.77,45.98,80
133,2023-09,291.67,56.93,34.04,80
133,2023-10,291.67,258.27,146.73,0
133,2023-11,291.67,152.19,64.85,0
133,2023-12,291.67,166.07,45.39,0
133,2024-01,291.67,283.91,111.64,0
133,2024-02,291.67,52.73,62.87,80
133,2024-03,291.67,99.61,58.36,0
133,2024-04,291.67,149.3,84.9,160
133,2024-05,291.67,211.64,154.68,0
133,2024-06,291.67,146.06,100.88,0
133,2024-07,291.67,116.11,132.54,160
133,2024-08,291.67,77.81,33.06,160
133,2024-09,291.67,133,95.52,0
133,2024-10,291.67,167.16,158.73,160
133,2024-11,291.67,105.59,35.3,0
133,2024-12,291.67,261.8,138.17,0
134,2023-01,416.67,89.69,117.01,0
134,2023-02,416.67,250.06,143.5,80
134,2023-03,416.67,161.93,78.83,160
134,2023-04,416.67,218.11,96,80
134,2023-05,416.67,151.1,166.1,0
134,2023-06,416.67,134.97,101.81,80
134,2023-07,416.67,53.96,79.38,80
134,2023-08,416.67,75.33,54.11,0
134,2023-09,416.67,135.44,115.11,0
134,2023-10,416.67,122.84,117.19,0
134,2023-11,416.67,102.17,86.45,0
134,2023-12,416.67,113.96,144.59,0
134,2024-01,416.67,178.56,66.67,0
134,2024-02,416.67,91.64,77.31,0
134,2024-03,416.67,125,69.55,80
134,2024-04,416.67,142.5,107.19,160
134,2024-05,416.67,123.31,146.25,0
134,2024-06,416.67,77.76,69.93,80
134,2024-07,416.67,169.68,66.11,80
134,2024-08,416.67,276.78,192.13,160
134,2024-09,416.67,117.04,70.51,0
134,2024-10,416.67,161.07,112.81,0
134,2024-11,416.67,141.44,94.88,0
134,2024-12,416.67,89.11,80.57,80
135,2023-01,183.33,110.74,117.32,0
135,2023-02,183.33,175.75,80.9,0
135,2023-03,183.33,78.95,85.16,80
135,2023-04,183.33,127.89,67.31,160
135,2023-05,183.33,111.25,129.08,0
135,2023-06,183.33,132.2,90.64,0
135,2023-07,183.33,181.86,82.93,0
135,2023-08,183.33,66.04,94,0
135,2023-09,183.33,86.55,65.46,0
135,2023-10,183.33,131.49,182.02,0
135,2023-11,183.33,276.75,160.75,0
135,2023-12,183.33,93.68,62.28,0
135,2024-01,183.33,238.39,127.67,0
135,2024-02,183.33,66.75,92.38,0
135,2024-03,183.33,122.99,72.12,0
135,2024-04,183.33,287.29,111.18,160
135,2024-05,183.33,209.06,105.59,0
135,2024-06,183.33,183.29,73.11,0
135,2024-07,183.33,239.72,152.18,0
135,2024-08,183.33,43.66,77.27,0
135,2024-09,183.33,172.57,104.19,0
135,2024-10,183.33,93.63,98.59,0
135,2024-11,183.33,227.79,184.87,0
135,2024-12,183.33,128.44,80.04,0
136,2023-01,416.67,162.35,68.81,0
136,2023-02,416.67,71.63,62.69,0
136,2023-03,416.67,65.97,45.95,80
136,2023-04,416.67,102.94,76.17,80
136,2023-05,416.67,69.86,58.23,0
136,2023-06,416.67,141.04,133.47,80
136,2023-07,416.67,99.4,34.14,80
136,2023-08,416.67,90.8,44.58,0
136,2023-09,416.67,217.28,154.12,80
136,2023-10,416.67,64.29,46.3,160
136,2023-11,416.67,254.09,103.89,80
136,2023-12,416.67,281.68,137.83,0
136,2024-01,416.67,106.55,45.01,0
136,2024-02,416.67,63.48,37.47,0
136,2024-03,416.67,217.83,144.6,0
136,2024-04,416.67,160.37,102.97,0
136,2024-05,416.67,232.1,139.67,0
136,2024-06,416.67,224.96,83.45,80
136,2024-07,416.67,192.6,62.29,0
136,2024-08,416.67,228.42,124.69,0
136,2024-09,416.67,151.82,72.73,0
136,2024-10,416.67,250.34,168.37,0
136,2024-11,416.67,149.98,58.31,160
136,2024-12,416.67,150.66,45.71,0
137,2023-01,416.67,36.27,21.74,0
137,2023-02,416.67,0,0,80
137,2023-03,416.67,54.88,24.84,80
137,2023-04,416.67,0,0,0
137,2023-05,416.67,50.54,37.88,0
137,2023-06,416.67,43.99,28.16,80
137,2023-07,416.67,0,0,0
137,2023-08,416.67,32.37,30.42,0
137,2023-09,416.67,0,0,0
137,2023-10,416.67,0,0,80
137,2023-11,416.67,0,0,80
137,2023-12,416.67,0,0,0
137,2024-01,416.67,0,0,80
137,2024-02,416.67,0,0,0
137,2024-03,416.67,0,0,0
137,2024-04,416.67,32.02,31.53,80
137,2024-05,416.67,28.8,22.76,80
137,2024-06,416.67,0,0,0
137,2024-07,416.67,33.84,35.5,0
137,2024-08,416.67,0,0,0
137,2024-09,416.67,24.93,18.74,80
137,2024-10,416.67,0,0,80
137,2024-11,416.67,0,0,0
137,2024-12,416.67,0,0,0
138,2023-01,416.67,273.27,264.9,80
138,2023-02,416.67,413.13,352.41,80
138,2023-03,416.67,206.86,273.93,80
138,2023-04,416.67,167.18,180.72,80
138,2023-05,416.67,317.64,193.42,80
138,2023-06,416.67,180.11,301.11,80
138,2023-07,416.67,205.07,259.4,0
138,2023-08,416.67,435.78,404.96,80
138,2023-09,416.67,326.02,287.77,160
138,2023-10,416.67,534.34,286.3,160
138,2023-11,416.67,379.14,346.86,0
138,2023-12,416.67,362.98,281.62,0
138,2024-01,416.67,317.44,171.96,80
138,2024-02,416.67,295.73,168.44,80
138,2024-03,416.67,451.76,398.28,0
138,2024-04,416.67,245.63,182.5,160
138,2024-05,416.67,234.11,216.96,0
138,2024-06,416.67,166.37,220.22,160
138,2024-07,416.67,505.05,339.4,80
138,2024-08,416.67,255.62,184.92,80
138,2024-09,416.67,317.4,207.57,0
138,2024-10,416.67,175.41,220.99,80
138,2024-11,416.67,318.17,331.44,80
138,2024-12,416.67,215.85,112.59,0
139,2023-01,291.67,369.09,224.4,0
139,2023-02,291.67,360.62,248.27,160
139,2023-03,291.67,197.38,145.76,160
139,2023-04,291.67,352.56,319.73,160
139,2023-05,291.67,309.86,202.77,80
139,2023-06,291.67,300.91,175.94,160
139,2023-07,291.67,181.16,206.95,80
139,2023-08,291.67,351.28,148.4,160
139,2023-09,291.67,228.05,124.25,0
139,2023-10,291.67,394.07,306.56,80
139,2023-11,291.67,326.44,197.32,160
139,2023-12,291.67,359.41,354.73,0
139,2024-01,291.67,271.22,335.6,160
139,2024-02,291.67,576.41,367.84,160
139,2024-03,291.67,266.66,195.54,160
139,2024-04,291.67,358.21,269.74,80
139,2024-05,291.67,341.14,166,80
139,2024-06,291.67,399.63,242.88,160
139,2024-07,291.67,295.3,393.14,0
139,2024-08,291.67,498.6,195.5,80
139,2024-09,291.67,417.88,272.85,160
139,2024-10,291.67,205.76,164.7,80
139,2024-11,291.67,314.1,253.4,80
139,2024-12,291.67,234.1,167.14,160
140,2023-01,416.67,471.55,241.19,160
140,2023-02,416.67,437.04,416.94,80
140,2023-03,416.67,245.08,201.65,0
140,2023-04,416.67,358.6,272.51,160
140,2023-05,416.67,219.09,347.35,80
140,2023-06,416.67,616.28,253.07,80
140,2023-07,416.67,440.18,315.01,0
140,2023-08,416.67,195.26,121.27,80
140,2023-09,416.67,590.69,195.57,160
140,2023-10,416.67,179.6,145.91,0
140,2023-11,416.67,362.83,205.45,80
140,2023-12,416.67,499.44,315.28,80
140,2024-01,416.67,286.18,281.84,80
140,2024-02,416.67,243.26,140.89,80
140,2024-03,416.67,335.75,196.89,80
140,2024-04,416.67,644.02,275.09,160
140,2024-05,416.67,319.5,218.86,80
140,2024-06,416.67,461.43,400.83,80
140,2024-07,416.67,528.92,293.82,80
140,2024-08,416.67,293.81,177.53,160
140,2024-09,416.67,136,187.72,80
140,2024-10,416.67,413.19,426.34,0
140,2024-11,416.67,325.72,286.38,80
140,2024-12,416.67,204.88,233.02,80
141,2023-01,291.67,328.78,160.8,80
141,2023-02,291.67,254.41,198.45,0
141,2023-03,291.67,305.59,110.07,160
141,2023-04,291.67,314.18,328.82,80
141,2023-05,291.67,487.93,338.91,80
141,2023-06,291.67,315.54,153.25,0
141,2023-07,291.67,331.09,243.99,80
141,2023-08,291.67,382.16,286.38,160
141,2023-09,291.67,128.25,214.05,0
141,2023-10,291.67,386.46,276.59,160
141,2023-11,291.67,367.68,156.99,80
141,2023-12,291.67,560.45,153.99,80
141,2024-01,291.67,419.31,151.25,80
141,2024-02,291.67,314.99,201.57,160
141,2024-03,291.67,250.75,250.87,80
141,2024-04,291.67,311.18,196.49,160
141,2024-05,291.67,313.34,207.28,80
141,2024-06,291.67,381.52,154.97,80
141,2024-07,291.67,378.31,313.29,80
141,2024-08,291.67,528.28,292.75,0
141,2024-09,291.67,251.88,144.16,80
141,2024-10,291.67,405.06,159.39,160
141,2024-11,291.67,394.98,265.4,80
141,2024-12,291.67,414.13,146.29,80
142,2023-01,291.67,292.08,176.04,80
142,2023-02,291.67,194.47,183.3,80
142,2023-03,291.67,150,168.9,80
142,2023-04,291.67,402.35,319.51,160
142,2023-05,291.67,641.65,187.87,160
142,2023-06,291.67,309.13,363.62,80
142,2023-07,291.67,451.74,241.58,160
142,2023-08,291.67,379.33,226.8,80
142,2023-09,291.67,646.98,181.72,80
142,2023-10,291.67,292.79,343.53,80
142,2023-11,291.67,327.54,365.35,80
142,2023-12,291.67,486.26,201.29,160
142,2024-01,291.67,255.31,274.32,160
142,2024-02,291.67,419.33,173.23,160
142,2024-03,291.67,524.79,210.67,0
142,2024-04,291.67,329.99,260.59,160
142,2024-05,291.67,512.08,308.9,160
142,2024-06,291.67,399.91,244.47,0
142,2024-07,291.67,271.07,190.62,0
142,2024-08,291.67,542.96,243.5,160
142,2024-09,291.67,199.82,106.32,80
142,2024-10,291.67,325.19,161.85,0
142,2024-11,291.67,373.14,242.31,80
142,2024-12,291.67,153.85,236.6,80
143,2023-01,416.67,151.2,60.51,0
143,2023-02,416.67,282.84,140.77,0
143,2023-03,416.67,286.06,144.3,80
143,2023-04,416.67,193.88,191.62,0
143,2023-05,416.67,218,129.63,0
143,2023-06,416.67,212.36,143.26,0
143,2023-07,416.67,40.03,33.32,0
143,2023-08,416.67,171.24,83.67,0
143,2023-09,416.67,64.34,51.86,80
143,2023-10,416.67,168.54,87.65,80
143,2023-11,416.67,82.03,71.09,80
143,2023-12,416.67,116.98,45.03,0
143,2024-01,416.67,137.41,82.49,80
143,2024-02,416.67,107.97,61.64,0
143,2024-03,416.67,152.94,63.88,0
143,2024-04,416.67,249.19,153.84,80
143,2024-05,416.67,195.33,85.1,0
143,2024-06,416.67,93.08,61.59,0
143,2024-07,416.67,53.43,69.44,0
143,2024-08,416.67,145.61,140.82,0
143,2024-09,416.67,139.91,80.73,0
143,2024-10,416.67,95.91,70.07,80
143,2024-11,416.67,48.98,52.01,80
143,2024-12,416.67,246.59,104.27,80
144,2023-01,291.67,354.93,269.14,0
144,2023-02,291.67,356.83,259.4,160
144,2023-03,291.67,261.38,227.28,80
144,2023-04,291.67,256.76,143.48,160
144,2023-05,291.67,295.36,151.05,160
144,2023-06,291.67,576.17,337.21,80
144,2023-07,291.67,472.1,248.4,80
144,2023-08,291.67,516.15,203.85,160
144,2023-09,291.67,167.33,118.26,0
144,2023-10,291.67,318.31,179.41,160
144,2023-11,291.67,609.72,408.66,160
144,2023-12,291.67,352.6,174.55,80
144,2024-01,291.67,297.72,214.88,80
144,2024-02,291.67,206.66,337.89,80
144,2024-03,291.67,302.01,167.77,160
144,2024-04,291.67,482.84,173.32,160
144,2024-05,291.67,519.25,281.39,160
144,2024-06,291.67,541.46,325.74,80
144,2024-07,291.67,171.79,150.64,80
144,2024-08,291.67,240.92,150.92,80
144,2024-09,291.67,486.68,167.69,160
144,2024-10,291.67,293.17,262.71,80
144,2024-11,291.67,468.88,380.16,80
144,2024-12,291.67,282.39,216.42,160
145,2023-01,291.67,55.95,19.43,80
145,2023-02,291.67,0,0,0
145,2023-03,291.67,29.91,25.22,0
145,2023-04,291.67,0,0,0
145,2023-05,291.67,0,0,0
145,2023-06,291.67,0,0,0
145,2023-07,291.67,44.37,36.88,80
145,2023-08,291.67,34.72,26.93,80
145,2023-09,291.67,53.18,16.49,0
145,2023-10,291.67,0,0,80
145,2023-11,291.67,40.38,33.13,80
145,2023-12,291.67,0,0,0
145,2024-01,291.67,0,0,0
145,2024-02,291.67,39.64,19.76,0
145,2024-03,291.67,0,0,0
145,2024-04,291.67,0,0,0
145,2024-05,291.67,0,0,0
145,2024-06,291.67,0,0,0
145,2024-07,291.67,0,0,0
145,2024-08,291.67,0,0,0
145,2024-09,291.67,0,0,160
145,2024-10,291.67,24.59,35.89,0
145,2024-11,291.67,39.2,39.14,80
145,2024-12,291.67,22.12,29.88,0
146,2023-01,291.67,390.39,344.84,80
146,2023-02,291.67,172.37,219.05,160
146,2023-03,291.67,281.47,247.73,80
146,2023-04,291.67,451.22,149.8,0
146,2023-05,291.67,253.41,217.94,80
146,2023-06,291.67,370.16,220.25,80
146,2023-07,291.67,454.37,226.08,160
146,2023-08,291.67,254.97,166.37,160
146,2023-09,291.67,188.12,168.22,0
146,2023-10,291.67,301.69,172.03,80
146,2023-11,291.67,139.58,162.24,80
146,2023-12,291.67,315.72,254.83,80
146,2024-01,291.67,229.22,241.64,80
146,2024-02,291.67,206.13,136.46,80
146,2024-03,291.67,294.66,253.69,80
146,2024-04,291.67,319.17,310.61,160
146,2024-05,291.67,181.58,212.94,160
146,2024-06,291.67,474.73,161.08,0
146,2024-07,291.67,286.12,128.74,160
146,2024-08,291.67,428.54,167.72,80
146,2024-09,291.67,207.58,293.57,0
146,2024-10,291.67,418.92,137.73,160
146,2024-11,291.67,625.63,179.96,0
146,2024-12,291.67,347.84,246.98,80
147,2023-01,291.67,113.66,33.84,0
147,2023-02,291.67,164.47,108.08,0
147,2023-03,291.67,180.16,84.41,80
147,2023-04,291.67,72.55,52.07,0
147,2023-05,291.67,169.79,119.61,80
147,2023-06,291.67,155.05,59.27,0
147,2023-07,291.67,161.4,124.32,80
147,2023-08,291.67,182.92,100.68,0
147,2023-09,291.67,289.67,120.16,0
147,2023-10,291.67,216.51,86.11,0
147,2023-11,291.67,119.29,109.27,80
147,2023-12,291.67,82.32,49.11,0
147,2024-01,291.67,68.42,37.7,80
147,2024-02,291.67,240.92,182.44,0
147,2024-03,291.67,132.25,94.61,0
147,2024-04,291.67,112.38,74.87,80
147,2024-05,291.67,76.73,69.38,0
147,2024-06,291.67,176.27,87.72,0
147,2024-07,291.67,147.87,69.08,0
147,2024-08,291.67,114.53,77.36,80
147,2024-09,291.67,145.86,94.85,0
147,2024-10,291.67,138.07,141.57,80
147,2024-11,291.67,231.64,90.52,80
147,2024-12,291.67,148.54,79.13,80
148,2023-01,416.67,0,0,0
148,2023-02,416.67,0,0,0
148,2023-03,416.67,57.96,39.74,0
148,2023-04,416.67,0,0,0
148,2023-05,416.67,38.47,30.99,80
148,2023-06,416.67,0,0,0
148,2023-07,416.67,0,0,0
148,2023-08,416.67,20.47,16.53,0
148,2023-09,416.67,0,0,0
148,2023-10,416.67,36.02,16.08,160
148,2023-11,416.67,58.93,39.76,0
148,2023-12,416.67,0,0,80
148,2024-01,416.67,48.5,17.89,0
148,2024-02,416.67,54.82,20.37,0
148,2024-03,416.67,0,0,0
148,2024-04,416.67,47.96,27.74,80
148,2024-05,416.67,31.52,37.65,80
148,2024-06,416.67,0,0,80
148,2024-07,416.67,24.48,24.53,80
148,2024-08,416.67,0,0,80
148,2024-09,416.67,0,0,0
148,2024-10,416.67,50.95,37.02,0
148,2024-11,416.67,32.28,19.67,0
148,2024-12,416.67,0,0,0
149,2023-01,416.67,244.94,242.91,80
149,2023-02,416.67,531.94,321.57,160
149,2023-03,416.67,188.31,285.42,160
149,2023-04,416.67,636.09,364.91,160
149,2023-05,416.67,297.25,134.09,160
149,2023-06,416.67,393.43,251.15,160
149,2023-07,416.67,555.87,368.51,80
149,2023-08,416.67,214.61,182.28,160
149,2023-09,416.67,622.87,236.1,0
149,2023-10,416.67,274.04,392.98,80
149,2023-11,416.67,546.84,186.45,160
149,2023-12,416.67,255.31,213.67,160
149,2024-01,416.67,267.26,197.46,160
149,2024-02,416.67,647.27,200.09,0
149,2024-03,416.67,355.45,183.71,160
149,2024-04,416.67,214.48,144.61,0
149,2024-05,416.67,179.2,133.24,80
149,2024-06,416.67,185.49,116.27,160
149,2024-07,416.67,211.27,262.47,80
149,2024-08,416.67,579.63,229.6,0
149,2024-09,416.67,437.13,184,80
149,2024-10,416.67,210.28,201.49,0
149,2024-11,416.67,334.31,187.62,160
149,2024-12,416.67,291.67,219.12,80
150,2023-01,183.33,142.15,113.85,0
150,2023-02,183.33,406.46,186.24,80
150,2023-03,183.33,165.22,279.4,80
150,2023-04,183.33,259.65,423.98,160
150,2023-05,183.33,361.82,115.86,160
150,2023-06,183.33,362.51,161.2,160
150,2023-07,183.33,121.87,98.27,80
150,2023-08,183.33,436.11,280.29,160
150,2023-09,183.33,508.13,217.05,80
150,2023-10,183.33,461.1,308.01,160
150,2023-11,183.33,371.21,346.91,80
150,2023-12,183.33,317.34,261.43,0
150,2024-01,183.33,449.03,124.2,160
150,2024-02,183.33,394.72,272.3,160
150,2024-03,183.33,124.45,181.47,80
150,2024-04,183.33,348.09,352.19,160
150,2024-05,183.33,205.65,326.68,0
150,2024-06,183.33,307.68,114.98,80
150,2024-07,183.33,244.12,175.82,0
150,2024-08,183.33,376.02,273.35,160
150,2024-09,183.33,411.99,218.66,0
150,2024-10,183.33,555.76,329.18,160
150,2024-11,183.33,351.64,180.18,0
150,2024-12,183.33,498.57,304.93,160
151,2023-01,291.67,191.22,196.05,160
151,2023-02,291.67,374.07,314.27,80
151,2023-03,291.67,146.58,135.75,160
151,2023-04,291.67,394.83,227.82,80
151,2023-05,291.67,311.89,159.29,160
151,2023-06,291.67,396.34,215.87,80
151,2023-07,291.67,188.74,198.79,160
151,2023-08,291.67,250.86,199.17,0
151,2023-09,291.67,266.33,179.23,160
151,2023-10,291.67,573.12,233.64,160
151,2023-11,291.67,301.98,136.32,160
151,2023-12,291.67,456.16,171.62,80
151,2024-01,291.67,611.29,255.7,0
151,2024-02,291.67,269.14,196.39,160
151,2024-03,291.67,381.21,342.91,80
151,2024-04,291.67,513.16,237.81,80
151,2024-05,291.67,406.09,186.42,160
151,2024-06,291.67,252.69,313.73,80
151,2024-07,291.67,591.6,350.34,80
151,2024-08,291.67,573.99,415.58,160
151,2024-09,291.67,483.48,182.82,80
151,2024-10,291.67,365.41,260.71,0
151,2024-11,291.67,230.4,304.14,160
151,2024-12,291.67,420.31,281.19,80
152,2023-01,291.67,0,0,80
152,2023-02,291.67,22.26,31.94,0
152,2023-03,291.67,57.38,18.75,0
152,2023-04,291.67,0,0,0
152,2023-05,291.67,53.8,39.71,160
152,2023-06,291.67,0,0,0
152,2023-07,291.67,0,0,0
152,2023-08,291.67,0,0,0
152,2023-09,291.67,0,0,0
152,2023-10,291.67,0,0,80
152,2023-11,291.67,0,0,0
152,2023-12,291.67,0,0,0
152,2024-01,291.67,0,0,0
152,2024-02,291.67,32.37,33.17,80
152,2024-03,291.67,0,0,0
152,2024-04,291.67,55.89,25.81,80
152,2024-05,291.67,24.22,16.3,0
152,2024-06,291.67,0,0,0
152,2024-07,291.67,0,0,80
152,2024-08,291.67,0,0,0
152,2024-09,291.67,51.78,33.3,0
152,2024-10,291.67,0,0,0
152,2024-11,291.67,0,0,0
152,2024-12,291.67,0,0,0
153,2023-01,291.67,117.64,36.48,0
153,2023-02,291.67,263.87,80.54,0
153,2023-03,291.67,111.09,96.51,80
153,2023-04,291.67,110.78,146.66,0
153,2023-05,291.67,58.25,31.2,0
153,2023-06,291.67,93.71,71.59,80
153,2023-07,291.67,94.41,48.22,0
153,2023-08,291.67,55.4,59.5,80
153,2023-09,291.67,91.67,49.98,0
153,2023-10,291.67,162.98,149.08,0
153,2023-11,291.67,114.12,70.78,0
153,2023-12,291.67,74.39,60.87,0
153,2024-01,291.67,106.26,43.86,80
153,2024-02,291.67,129.03,136.59,0
153,2024-03,291.67,74.01,38.8,0
153,2024-04,291.67,92.67,55.71,0
153,2024-05,291.67,107.58,111.24,80
153,2024-06,291.67,140.58,56.18,80
153,2024-07,291.67,232.1,73.71,0
153,2024-08,291.67,162.8,86.4,0
153,2024-09,291.67,57.81,32.01,80
153,2024-10,291.67,76.88,71.73,0
153,2024-11,291.67,61.69,92.24,0
153,2024-12,291.67,53.66,73.52,0
154,2023-01,183.33,81.18,66.96,0
154,2023-02,183.33,116.16,61.01,0
154,2023-03,183.33,230.04,169.83,80
154,2023-04,183.33,190.79,137.98,0
154,2023-05,183.33,111,41.53,0
154,2023-06,183.33,153.49,82.57,0
154,2023-07,183.33,119.98,44.9,80
154,2023-08,183.33,167.04,121.3,0
154,2023-09,183.33,286.16,89.94,80
154,2023-10,183.33,116.51,43.32,80
154,2023-11,183.33,134,106,0
