MemberID,PlayDate,Course,HolesPlayed,Score,TeeTime
49,11/10/2024,East Course,18,79,Afternoon
49,09/05/2024,East Course,18,100,Afternoon
49,25/12/2023,West Course,18,87,Afternoon
49,14/01/2024,East Course,9,70,Afternoon
49,19/11/2023,East Course,9,79,Morning
49,22/11/2023,East Course,18,90,Morning
49,24/08/2023,West Course,18,79,Afternoon
49,31/08/2023,West Course,9,84,Afternoon
49,09/07/2023,East Course,18,82,Afternoon
49,10/04/2024,East Course,9,74,Morning
49,18/04/2023,West Course,9,90,Morning
49,14/05/2023,East Course,9,92,Morning
49,04/06/2023,West Course,9,83,Afternoon
49,01/10/2023,East Course,9,90,Morning
49,31/03/2024,West Course,9,81,Morning
49,26/10/2024,East Course,18,88,Morning
50,20/02/2024,West Course,9,93,Afternoon
50,29/08/2023,West Course,9,84,Afternoon
50,03/02/2024,East Course,9,99,Morning
50,12/07/2024,East Course,18,91,Morning
50,30/08/2024,West Course,18,96,Afternoon
50,06/02/2024,East Course,9,97,Afternoon
50,17/07/2023,West Course,9,72,Morning
50,26/12/2023,East Course,18,96,Afternoon
50,11/11/2023,East Course,9,85,Morning
50,27/06/2023,East Course,18,78,Morning
50,06/01/2023,East Course,18,93,Morning
50,21/11/2024,East Course,18,88,Morning
50,15/12/2023,East Course,18,102,Morning
50,06/10/2023,East Course,9,70,Afternoon
50,01/12/2024,West Course,9,98,Morning
50,20/07/2024,East Course,18,77,Afternoon
50,01/01/2023,East Course,9,86,Morning
50,24/07/2023,West Course,9,104,Afternoon
50,11/08/2024,East Course,9,70,Afternoon
50,26/05/2023,East Course,18,103,Afternoon
50,25/06/2024,East Course,18,77,Afternoon
50,29/09/2023,West Course,9,95,Afternoon
50,08/01/2024,East Course,9,102,Morning
50,17/04/2024,East Course,9,77,Morning
50,21/03/2024,East Course,9,90,Afternoon
50,18/09/2023,West Course,9,95,Morning
50,18/09/2024,West Course,9,98,Afternoon
50,09/06/2023,East Course,18,75,Morning
50,24/04/2023,West Course,9,100,Morning
50,08/07/2023,West Course,9,91,Afternoon
50,07/02/2024,West Course,18,97,Afternoon
50,25/09/2023,East Course,9,94,Afternoon
50,05/12/2023,West Course,9,80,Afternoon
50,04/08/2024,East Course,18,81,Morning
51,03/04/2024,West Course,18,73,Afternoon
51,19/04/2024,West Course,18,88,Morning
51,24/02/2023,East Course,18,82,Morning
51,25/12/2023,West Course,18,71,Afternoon
51,12/04/2023,West Course,9,89,Morning
51,14/05/2023,East Course,9,74,Morning
51,01/03/2024,East Course,18,99,Afternoon
51,29/05/2023,West Course,18,93,Afternoon
51,31/03/2024,East Course,9,81,Afternoon
51,13/01/2024,East Course,18,85,Morning
51,22/11/2024,East Course,9,84,Afternoon
51,20/01/2024,West Course,9,75,Morning
51,28/10/2024,East Course,18,100,Morning
51,06/01/2023,West Course,18,96,Afternoon
51,30/04/2024,West Course,18,95,Afternoon
51,04/06/2024,West Course,18,93,Morning
51,07/06/2024,West Course,18,75,Afternoon
51,18/01/2024,East Course,9,83,Morning
51,25/07/2023,West Course,9,82,Afternoon
51,03/07/2024,East Course,18,80,Morning
51,11/01/2024,West Course,9,83,Afternoon
51,07/03/2024,East Course,9,86,Morning
51,27/06/2023,West Course,18,72,Morning
51,05/09/2023,West Course,18,91,Afternoon
51,30/04/2024,East Course,9,98,Morning
51,23/03/2023,East Course,9,71,Morning
51,13/06/2024,West Course,18,94,Morning
51,19/01/2024,East Course,9,100,Afternoon
51,06/01/2023,East Course,9,77,Afternoon
51,05/05/2024,East Course,9,82,Afternoon
51,30/01/2023,West Course,9,94,Afternoon
51,27/11/2024,West Course,18,100,Afternoon
51,11/12/2023,West Course,18,74,Afternoon
51,22/08/2023,West Course,9,101,Morning
51,23/05/2023,East Course,9,95,Morning
51,24/06/2023,West Course,9,89,Afternoon
51,03/08/2023,East Course,9,100,Afternoon
51,04/08/2024,West Course,9,91,Afternoon
52,18/04/2024,West Course,18,80,Morning
52,26/08/2024,West Course,9,89,Morning
52,23/10/2023,East Course,9,87,Morning
52,17/10/2023,East Course,9,90,Afternoon
52,11/03/2023,East Course,18,86,Morning
52,15/03/2024,East Course,18,95,Morning
52,30/10/2024,West Course,9,70,Morning
52,23/01/2023,East Course,9,88,Afternoon
52,25/11/2024,West Course,9,93,Afternoon
52,04/07/2024,East Course,9,91,Morning
52,22/08/2024,East Course,9,73,Afternoon
52,19/08/2024,East Course,18,75,Afternoon
52,26/08/2023,West Course,9,102,Afternoon
52,10/10/2024,West Course,18,81,Afternoon
52,09/06/2023,West Course,18,80,Morning
52,04/07/2023,West Course,9,71,Morning
52,26/07/2024,West Course,9,73,Afternoon
52,06/11/2024,East Course,18,90,Afternoon
52,15/08/2023,West Course,9,97,Afternoon
52,27/05/2023,East Course,9,75,Afternoon
52,10/01/2024,West Course,9,70,Afternoon
52,25/08/2023,West Course,9,92,Afternoon
52,15/09/2024,West Course,9,76,Morning
52,15/01/2023,West Course,18,94,Afternoon
52,23/05/2024,West Course,18,79,Afternoon
52,17/12/2023,West Course,18,74,Morning
52,25/08/2024,West Course,18,82,Morning
52,12/03/2023,West Course,18,101,Afternoon
52,28/09/2024,East Course,9,93,Afternoon
52,15/06/2023,West Course,18,86,Morning
52,10/04/2023,West Course,9,97,Morning
53,21/01/2023,East Course,18,82,Afternoon
53,09/02/2023,West Course,18,74,Afternoon
53,11/06/2024,West Course,18,94,Morning
53,15/10/2023,East Course,9,105,Afternoon
53,12/09/2024,East Course,18,90,Morning
53,12/10/2024,West Course,9,92,Morning
53,13/07/2024,West Course,9,86,Morning
53,13/11/2023,West Course,9,75,Morning
53,23/10/2023,East Course,18,75,Afternoon
53,16/09/2024,East Course,9,94,Afternoon
53,04/07/2024,East Course,9,87,Afternoon
53,20/06/2023,East Course,9,87,Morning
53,05/01/2024,East Course,9,96,Afternoon
53,27/09/2023,East Course,18,80,Afternoon
53,17/04/2024,East Course,18,73,Morning
53,16/12/2023,West Course,9,89,Afternoon
53,10/09/2024,West Course,18,87,Morning
53,16/05/2023,West Course,18,79,Afternoon
53,17/07/2023,East Course,9,71,Afternoon
53,27/09/2023,West Course,18,95,Afternoon
53,21/04/2024,East Course,9,81,Afternoon
53,26/02/2024,East Course,9,70,Morning
53,22/09/2023,East Course,9,73,Morning
53,17/09/2023,West Course,18,91,Afternoon
53,10/06/2024,East Course,18,77,Afternoon
53,26/07/2023,East Course,18,83,Morning
53,07/01/2024,West Course,9,84,Afternoon
53,10/11/2023,East Course,18,84,Afternoon
53,25/08/2023,East Course,18,93,Afternoon
53,16/01/2024,East Course,9,99,Afternoon
53,05/07/2024,East Course,9,74,Morning
53,11/11/2023,West Course,9,74,Afternoon
53,25/07/2024,East Course,9,74,Morning
53,27/10/2024,East Course,9,98,Morning
53,11/05/2023,East Course,18,101,Morning
53,14/03/2024,East Course,18,98,Afternoon
53,02/01/2024,West Course,9,78,Afternoon
53,08/09/2024,West Course,9,81,Afternoon
53,12/05/2023,West Course,9,92,Morning
53,12/01/2024,East Course,18,85,Morning
53,14/02/2024,East Course,18,93,Morning
53,03/06/2024,West Course,18,84,Morning
53,29/07/2024,West Course,9,102,Morning
53,24/05/2024,East Course,9,92,Morning
53,08/09/2023,East Course,9,105,Morning
53,03/08/2024,West Course,18,92,Afternoon
53,01/07/2023,East Course,9,83,Afternoon
53,21/01/2023,West Course,18,86,Afternoon
53,20/05/2023,East Course,9,70,Morning
53,02/01/2023,East Course,9,81,Afternoon
53,03/06/2023,West Course,9,92,Morning
53,26/09/2023,East Course,18,90,Morning
53,07/09/2024,West Course,18,76,Afternoon
54,29/01/2023,East Course,9,71,Afternoon
54,22/01/2024,West Course,9,91,Afternoon
54,27/02/2024,East Course,18,75,Morning
54,12/07/2023,East Course,9,79,Afternoon
54,11/08/2023,East Course,18,94,Afternoon
54,26/04/2023,East Course,18,101,Afternoon
54,28/06/2024,West Course,9,91,Afternoon
54,23/03/2023,West Course,18,104,Afternoon
54,01/10/2024,West Course,18,101,Morning
54,02/08/2024,East Course,18,97,Morning
54,07/06/2023,West Course,18,101,Morning
54,18/09/2023,East Course,18,78,Afternoon
54,15/02/2023,West Course,18,99,Afternoon
54,27/12/2023,East Course,18,92,Afternoon
54,28/12/2023,East Course,18,74,Morning
54,18/04/2024,West Course,9,95,Afternoon
54,23/09/2023,East Course,18,94,Morning
54,23/01/2023,East Course,18,104,Morning
54,29/11/2024,West Course,9,73,Morning
54,16/04/2024,East Course,9,89,Morning
54,15/08/2023,East Course,18,96,Morning
54,19/04/2024,West Course,9,89,Morning
54,07/05/2024,West Course,18,98,Morning
54,02/01/2023,East Course,18,81,Afternoon
54,09/05/2024,West Course,18,78,Afternoon
54,05/01/2023,West Course,18,70,Afternoon
54,16/03/2023,West Course,18,105,Afternoon
54,20/01/2024,West Course,9,76,Morning
54,09/05/2024,West Course,9,98,Afternoon
54,27/04/2024,East Course,18,95,Morning
54,05/01/2024,West Course,18,77,Afternoon
54,07/01/2023,East Course,18,83,Morning
54,06/03/2023,West Course,9,105,Afternoon
54,10/10/2024,West Course,18,86,Morning
54,16/08/2023,East Course,9,76,Morning
54,13/04/2024,West Course,9,78,Morning
54,21/03/2023,East Course,18,86,Morning
54,23/09/2023,West Course,18,77,Afternoon
54,15/07/2023,West Course,18,96,Morning
54,16/04/2023,East Course,9,91,Morning
55,24/10/2023,East Course,18,96,Morning
55,10/11/2024,East Course,18,85,Afternoon
55,28/02/2023,West Course,9,103,Morning
55,04/03/2024,East Course,9,74,Afternoon
55,05/01/2024,West Course,18,92,Afternoon
55,01/05/2023,East Course,9,80,Morning
55,17/02/2024,West Course,18,104,Morning
55,24/03/2023,West Course,9,80,Afternoon
55,09/08/2024,West Course,18,73,Afternoon
55,17/09/2024,East Course,18,100,Afternoon
55,20/06/2024,East Course,18,104,Morning
55,18/03/2023,East Course,9,81,Morning
55,24/07/2024,West Course,9,97,Afternoon
55,24/07/2023,West Course,9,71,Morning
55,22/07/2023,East Course,9,93,Morning
55,29/04/2023,West Course,18,73,Morning
55,07/04/2024,East Course,18,73,Morning
55,31/07/2024,West Course,9,92,Afternoon
55,06/08/2024,East Course,9,83,Morning
55,15/07/2023,West Course,9,92,Afternoon
55,23/04/2023,West Course,18,84,Afternoon
55,04/03/2024,East Course,9,90,Afternoon
55,14/12/2023,East Course,18,79,Morning
55,07/12/2023,West Course,9,78,Afternoon
55,07/09/2024,West Course,18,73,Morning
55,05/07/2023,East Course,9,91,Morning
55,17/10/2023,East Course,9,85,Afternoon
55,23/03/2024,East Course,9,86,Morning
55,09/03/2024,West Course,18,104,Morning
55,22/01/2023,West Course,9,70,Afternoon
55,21/04/2024,West Course,18,85,Morning
55,21/04/2023,East Course,18,78,Morning
55,23/12/2023,East Course,18,86,Afternoon
55,04/02/2023,West Course,9,83,Morning
55,29/10/2023,West Course,18,97,Morning
55,21/10/2024,East Course,18,100,Morning
55,06/01/2023,East Course,9,77,Morning
55,11/10/2023,West Course,9,74,Afternoon
55,25/06/2024,East Course,9,93,Morning
55,16/02/2023,West Course,9,70,Afternoon
55,31/08/2023,West Course,18,99,Morning
55,08/05/2023,East Course,18,76,Afternoon
55,06/01/2024,East Course,9,81,Morning
55,06/08/2023,West Course,18,99,Afternoon
55,20/11/2024,West Course,9,78,Morning
55,07/02/2024,West Course,9,78,Morning
55,11/06/2024,West Course,9,95,Morning
55,19/08/2023,East Course,9,77,Afternoon
55,24/08/2024,West Course,18,87,Afternoon
55,10/04/2024,West Course,9,87,Morning
55,17/02/2023,West Course,9,104,Morning
55,27/01/2024,East Course,18,89,Morning
55,09/09/2024,West Course,9,73,Afternoon
55,31/08/2024,West Course,9,85,Morning
55,12/02/2024,East Course,9,75,Morning
55,26/09/2023,West Course,18,103,Morning
55,27/03/2023,East Course,9,71,Afternoon
56,18/07/2024,West Course,18,95,Afternoon
56,15/09/2023,East Course,18,87,Morning
56,15/02/2024,West Course,9,72,Afternoon
56,04/03/2024,East Course,9,86,Afternoon
56,29/07/2023,West Course,18,105,Afternoon
56,08/07/2024,West Course,18,89,Afternoon
56,26/10/2024,East Course,9,76,Morning
56,18/04/2024,East Course,18,103,Morning
56,24/11/2024,East Course,9,79,Afternoon
56,06/08/2024,West Course,9,79,Afternoon
56,06/01/2023,East Course,9,94,Afternoon
56,07/11/2023,East Course,9,76,Morning
56,30/10/2023,West Course,9,72,Morning
56,20/03/2024,West Course,18,80,Morning
56,21/05/2023,West Course,9,76,Morning
56,21/10/2023,West Course,18,84,Morning
56,20/09/2024,West Course,9,94,Morning
56,08/04/2024,West Course,9,91,Morning
56,17/12/2023,East Course,9,89,Afternoon
56,02/08/2024,East Course,18,87,Afternoon
56,28/12/2023,West Course,9,70,Morning
56,24/03/2024,East Course,9,93,Afternoon
56,15/10/2024,East Course,9,103,Morning
56,14/08/2024,East Course,9,98,Morning
56,03/02/2023,West Course,9,96,Afternoon
56,17/08/2023,East Course,9,85,Morning
56,15/09/2024,East Course,9,89,Morning
56,30/03/2024,East Course,18,71,Afternoon
56,23/03/2023,East Course,9,94,Afternoon
56,09/11/2024,West Course,18,70,Morning
56,25/04/2024,West Course,9,72,Afternoon
56,15/07/2024,West Course,18,77,Afternoon
56,04/11/2023,East Course,9,76,Morning
56,09/04/2024,West Course,9,87,Morning
56,27/10/2023,West Course,18,103,Afternoon
56,02/11/2023,West Course,18,85,Morning
56,29/03/2024,East Course,18,91,Afternoon
56,19/04/2024,West Course,9,81,Afternoon
56,10/08/2024,West Course,18,93,Morning
56,14/07/2024,East Course,9,102,Afternoon
57,13/02/2023,West Course,18,93,Morning
57,23/03/2023,West Course,18,78,Afternoon
57,10/09/2024,West Course,9,89,Afternoon
57,10/04/2023,West Course,9,90,Afternoon
57,14/12/2023,East Course,18,103,Morning
57,19/02/2024,East Course,9,77,Morning
57,18/03/2024,West Course,9,104,Afternoon
57,03/02/2023,East Course,9,96,Afternoon
57,17/10/2024,East Course,9,95,Afternoon
57,02/10/2024,West Course,9,81,Morning
57,10/04/2023,East Course,18,91,Afternoon
57,07/04/2023,East Course,18,88,Morning
57,19/10/2024,West Course,18,90,Morning
57,14/01/2024,East Course,18,79,Morning
57,07/06/2023,West Course,18,98,Morning
57,09/04/2023,East Course,9,70,Afternoon
57,23/03/2023,East Course,9,77,Morning
57,28/07/2024,West Course,18,101,Afternoon
57,27/01/2023,East Course,18,84,Afternoon
57,14/09/2024,West Course,9,79,Morning
57,17/11/2024,West Course,18,73,Afternoon
57,24/12/2023,East Course,18,77,Morning
57,23/02/2024,West Course,9,89,Morning
57,29/10/2023,West Course,18,105,Morning
57,31/12/2023,East Course,9,71,Morning
57,03/10/2024,West Course,18,86,Morning
57,24/03/2023,West Course,9,95,Afternoon
57,09/12/2023,West Course,9,88,Afternoon
57,28/06/2023,West Course,9,89,Morning
57,08/09/2024,East Course,18,82,Morning
57,19/10/2023,West Course,18,90,Morning
57,30/01/2023,West Course,9,83,Afternoon
57,28/02/2024,West Course,18,94,Afternoon
57,08/06/2023,West Course,9,70,Morning
57,27/12/2023,East Course,9,80,Morning
57,09/04/2024,East Course,9,105,Afternoon
58,13/08/2024,West Course,9,86,Morning
58,08/02/2023,East Course,18,83,Afternoon
58,18/07/2023,West Course,9,90,Afternoon
58,23/09/2024,East Course,9,104,Afternoon
58,27/11/2024,East Course,9,86,Morning
58,31/08/2023,West Course,18,81,Morning
58,23/01/2024,West Course,9,95,Afternoon
58,30/06/2023,East Course,18,94,Afternoon
58,06/03/2024,West Course,18,72,Morning
58,14/10/2023,East Course,9,89,Afternoon
58,08/04/2024,East Course,18,89,Morning
58,18/03/2024,West Course,18,86,Afternoon
58,30/09/2024,West Course,9,103,Morning
58,15/03/2023,West Course,18,100,Afternoon
58,12/06/2024,East Course,18,100,Afternoon
58,26/03/2024,West Course,9,75,Morning
58,28/03/2023,West Course,9,105,Afternoon
58,16/06/2023,West Course,9,89,Morning
58,15/07/2023,West Course,18,86,Morning
58,09/03/2024,West Course,18,72,Afternoon
58,30/06/2023,East Course,9,73,Afternoon
58,25/10/2024,East Course,18,80,Afternoon
58,25/08/2023,East Course,9,105,Morning
58,15/01/2023,East Course,9,100,Morning
58,05/11/2024,West Course,9,76,Morning
58,14/08/2023,East Course,18,91,Morning
58,27/09/2023,East Course,18,94,Afternoon
58,29/10/2023,East Course,18,87,Morning
58,20/05/2023,East Course,9,83,Morning
58,13/08/2023,West Course,18,89,Morning
58,16/10/2023,West Course,18,82,Afternoon
58,19/06/2024,West Course,18,73,Afternoon
58,19/06/2024,West Course,18,90,Afternoon
58,01/03/2024,East Course,18,71,Afternoon
58,12/02/2023,East Course,9,85,Morning
58,17/03/2023,East Course,18,83,Afternoon
58,15/06/2024,West Course,9,96,Afternoon
58,10/05/2023,West Course,18,96,Morning
58,22/02/2024,East Course,18,70,Afternoon
58,01/07/2024,East Course,9,83,Morning
58,24/01/2023,East Course,9,79,Morning
58,23/11/2023,West Course,18,76,Morning
59,27/01/2024,West Course,9,94,Afternoon
59,15/04/2024,East Course,18,85,Afternoon
59,26/03/2023,West Course,18,95,Morning
59,20/10/2024,West Course,18,75,Afternoon
59,11/05/2024,East Course,9,71,Morning
59,27/09/2024,East Course,18,99,Morning
59,13/07/2024,East Course,18,93,Morning
59,10/05/2024,West Course,18,82,Morning
59,11/09/2023,East Course,18,96,Afternoon
59,14/09/2023,East Course,9,70,Afternoon
59,30/03/2024,West Course,9,103,Morning
59,29/01/2023,East Course,9,86,Morning
59,05/04/2024,West Course,9,88,Afternoon
59,25/08/2023,West Course,18,96,Morning
59,24/02/2024,West Course,18,86,Afternoon
59,12/08/2024,East Course,18,103,Morning
59,26/10/2024,East Course,18,76,Afternoon
59,07/06/2023,East Course,18,76,Morning
59,28/04/2023,West Course,18,82,Morning
59,26/05/2024,East Course,18,96,Afternoon
59,30/11/2023,East Course,18,89,Morning
59,22/08/2023,West Course,9,104,Afternoon
59,31/12/2023,West Course,18,78,Morning
59,03/02/2023,East Course,18,100,Morning
59,29/03/2023,West Course,18,83,Afternoon
59,24/11/2023,West Course,18,98,Afternoon
60,08/07/2024,East Course,9,78,Morning
60,06/04/2024,West Course,9,101,Afternoon
60,14/11/2024,West Course,9,89,Afternoon
60,03/09/2024,East Course,9,79,Afternoon
60,29/05/2024,East Course,9,73,Morning
60,02/01/2024,East Course,9,100,Morning
60,14/10/2023,East Course,9,104,Afternoon
60,24/02/2024,West Course,9,83,Afternoon
60,11/12/2023,East Course,9,100,Morning
60,26/03/2024,West Course,18,83,Morning
60,17/09/2023,East Course,9,74,Morning
60,18/07/2024,East Course,9,86,Morning
60,28/10/2024,East Course,9,70,Morning
60,19/05/2024,East Course,9,86,Morning
60,22/12/2023,East Course,18,80,Afternoon
60,07/06/2024,West Course,9,88,Afternoon
60,12/08/2023,East Course,9,92,Morning
60,31/07/2023,West Course,18,78,Afternoon
60,27/11/2024,West Course,18,105,Morning
60,07/03/2023,East Course,18,95,Afternoon
60,14/07/2023,East Course,18,73,Morning
60,15/07/2024,East Course,9,88,Afternoon
60,13/02/2023,West Course,18,86,Afternoon
60,03/06/2024,East Course,18,75,Morning
60,22/02/2023,East Course,18,85,Morning
60,29/10/2023,East Course,9,72,Morning
60,10/04/2024,East Course,18,71,Afternoon
60,11/05/2024,East Course,18,97,Afternoon
60,07/10/2024,East Course,9,76,Afternoon
60,06/03/2024,West Course,18,87,Afternoon
60,01/08/2023,West Course,9,74,Afternoon
60,31/03/2023,East Course,9,103,Morning
60,10/11/2023,East Course,9,77,Morning
60,29/10/2024,East Course,9,77,Afternoon
