MemberID,Month,Status
159,2024-12,At-Risk
160,2023-01,Active
160,2023-02,Active
160,2023-03,Active
160,2023-04,Active
160,2023-05,Active
160,2023-06,Active
160,2023-07,Active
160,2023-08,Active
160,2023-09,Active
160,2023-10,Active
160,2023-11,Active
160,2023-12,Active
160,2024-01,Active
160,2024-02,Active
160,2024-03,Active
160,2024-04,Active
160,2024-05,Active
160,2024-06,Active
160,2024-07,Active
160,2024-08,Active
160,2024-09,Active
160,2024-10,Active
160,2024-11,Active
160,2024-12,Active
161,2023-01,Active
161,2023-02,Active
161,2023-03,Active
161,2023-04,Active
161,2023-05,Active
161,2023-06,Active
161,2023-07,Active
161,2023-08,Active
161,2023-09,Active
161,2023-10,Active
161,2023-11,Active
161,2023-12,Active
161,2024-01,Active
161,2024-02,Active
161,2024-03,Active
161,2024-04,Active
161,2024-05,Active
161,2024-06,Active
161,2024-07,Active
161,2024-08,Active
161,2024-09,Active
161,2024-10,Active
161,2024-11,Active
161,2024-12,Active
162,2023-01,At-Risk
162,2023-02,At-Risk
162,2023-03,Churned
162,2023-04,Churned
162,2023-05,At-Risk
162,2023-06,At-Risk
162,2023-07,At-Risk
162,2023-08,At-Risk
162,2023-09,At-Risk
162,2023-10,At-Risk
162,2023-11,At-Risk
162,2023-12,At-Risk
162,2024-01,Churned
162,2024-02,At-Risk
162,2024-03,Churned
162,2024-04,At-Risk
162,2024-05,Churned
162,2024-06,At-Risk
162,2024-07,At-Risk
162,2024-08,At-Risk
162,2024-09,At-Risk
162,2024-10,Churned
162,2024-11,At-Risk
162,2024-12,At-Risk
163,2023-01,Active
163,2023-02,Active
163,2023-03,Active
163,2023-04,Active
163,2023-05,Active
163,2023-06,Active
163,2023-07,Active
163,2023-08,Active
163,2023-09,Active
163,2023-10,Active
163,2023-11,Active
163,2023-12,Active
163,2024-01,Active
163,2024-02,Active
163,2024-03,Active
163,2024-04,Active
163,2024-05,Active
163,2024-06,Active
163,2024-07,Active
163,2024-08,Active
163,2024-09,Active
163,2024-10,Active
163,2024-11,Active
163,2024-12,Active
164,2023-01,Active
164,2023-02,Active
164,2023-03,Active
164,2023-04,Active
164,2023-05,Active
164,2023-06,Active
164,2023-07,Active
164,2023-08,Active
164,2023-09,Active
164,2023-10,Active
164,2023-11,Active
164,2023-12,Active
164,2024-01,Active
164,2024-02,Active
164,2024-03,Active
164,2024-04,Active
164,2024-05,Active
164,2024-06,Active
164,2024-07,Active
164,2024-08,Active
164,2024-09,Active
164,2024-10,Active
164,2024-11,Active
164,2024-12,Active
165,2023-01,Active
165,2023-02,Active
165,2023-03,Active
165,2023-04,Active
165,2023-05,Active
165,2023-06,Active
165,2023-07,Active
165,2023-08,Active
165,2023-09,Active
165,2023-10,Active
165,2023-11,Active
165,2023-12,Active
165,2024-01,Active
165,2024-02,Active
165,2024-03,Active
165,2024-04,Active
165,2024-05,Active
165,2024-06,Active
165,2024-07,Active
165,2024-08,Active
165,2024-09,Active
165,2024-10,Active
165,2024-11,Active
165,2024-12,Active
166,2023-01,Active
166,2023-02,Active
166,2023-03,Active
166,2023-04,Active
166,2023-05,Active
166,2023-06,Active
166,2023-07,Active
166,2023-08,Active
166,2023-09,Active
166,2023-10,Active
166,2023-11,Active
166,2023-12,Active
166,2024-01,Active
166,2024-02,Active
166,2024-03,Active
166,2024-04,Active
166,2024-05,Active
166,2024-06,Active
166,2024-07,Active
166,2024-08,Active
166,2024-09,Active
166,2024-10,Active
166,2024-11,Active
166,2024-12,Active
167,2023-01,At-Risk
167,2023-02,At-Risk
167,2023-03,At-Risk
167,2023-04,Churned
167,2023-05,At-Risk
167,2023-06,At-Risk
167,2023-07,Churned
167,2023-08,At-Risk
167,2023-09,At-Risk
167,2023-10,At-Risk
167,2023-11,At-Risk
167,2023-12,At-Risk
167,2024-01,At-Risk
167,2024-02,At-Risk
167,2024-03,At-Risk
167,2024-04,At-Risk
167,2024-05,At-Risk
167,2024-06,At-Risk
167,2024-07,At-Risk
167,2024-08,At-Risk
167,2024-09,At-Risk
167,2024-10,Churned
167,2024-11,At-Risk
167,2024-12,Churned
168,2023-01,At-Risk
168,2023-02,Churned
168,2023-03,Churned
168,2023-04,At-Risk
168,2023-05,At-Risk
168,2023-06,At-Risk
168,2023-07,At-Risk
168,2023-08,At-Risk
168,2023-09,At-Risk
168,2023-10,At-Risk
168,2023-11,Churned
168,2023-12,At-Risk
168,2024-01,Churned
168,2024-02,Churned
168,2024-03,At-Risk
168,2024-04,At-Risk
168,2024-05,At-Risk
168,2024-06,At-Risk
168,2024-07,At-Risk
168,2024-08,Churned
168,2024-09,At-Risk
168,2024-10,At-Risk
168,2024-11,At-Risk
168,2024-12,Churned
169,2023-01,Active
169,2023-02,Active
169,2023-03,Active
169,2023-04,Active
169,2023-05,Active
169,2023-06,Active
169,2023-07,Active
169,2023-08,Active
169,2023-09,Active
169,2023-10,Active
169,2023-11,Active
169,2023-12,Active
169,2024-01,Active
169,2024-02,Active
169,2024-03,Active
169,2024-04,Active
169,2024-05,Active
169,2024-06,Active
169,2024-07,Active
169,2024-08,Active
169,2024-09,Active
169,2024-10,Active
169,2024-11,Active
169,2024-12,Active
170,2023-01,Active
170,2023-02,Active
170,2023-03,Active
170,2023-04,Active
170,2023-05,Active
170,2023-06,Active
170,2023-07,Active
170,2023-08,Active
170,2023-09,Active
170,2023-10,Active
170,2023-11,Active
170,2023-12,Active
170,2024-01,Active
170,2024-02,Active
170,2024-03,Active
170,2024-04,Active
170,2024-05,Active
170,2024-06,Active
170,2024-07,Active
170,2024-08,Active
170,2024-09,Active
170,2024-10,Active
170,2024-11,Active
170,2024-12,Active
171,2023-01,Active
171,2023-02,Active
171,2023-03,Active
171,2023-04,Active
171,2023-05,Active
171,2023-06,Active
171,2023-07,Active
171,2023-08,Active
171,2023-09,Active
171,2023-10,Active
171,2023-11,Active
171,2023-12,Active
171,2024-01,Active
171,2024-02,Active
171,2024-03,Active
171,2024-04,Active
171,2024-05,Active
171,2024-06,Active
171,2024-07,Active
171,2024-08,Active
171,2024-09,Active
171,2024-10,Active
171,2024-11,Active
171,2024-12,Active
172,2023-01,Active
172,2023-02,Active
172,2023-03,Active
172,2023-04,Active
172,2023-05,Active
172,2023-06,Active
172,2023-07,Active
172,2023-08,Active
172,2023-09,Active
172,2023-10,Active
172,2023-11,Active
172,2023-12,Active
172,2024-01,Active
172,2024-02,Active
172,2024-03,Active
172,2024-04,Active
172,2024-05,Active
172,2024-06,Active
172,2024-07,Active
172,2024-08,Active
172,2024-09,Active
172,2024-10,Active
172,2024-11,Active
172,2024-12,Active
173,2023-01,At-Risk
173,2023-02,At-Risk
173,2023-03,At-Risk
173,2023-04,At-Risk
173,2023-05,At-Risk
173,2023-06,At-Risk
173,2023-07,Churned
173,2023-08,At-Risk
173,2023-09,Churned
173,2023-10,At-Risk
173,2023-11,At-Risk
173,2023-12,At-Risk
173,2024-01,At-Risk
173,2024-02,At-Risk
173,2024-03,Churned
173,2024-04,At-Risk
173,2024-05,At-Risk
173,2024-06,At-Risk
173,2024-07,At-Risk
173,2024-08,At-Risk
173,2024-09,At-Risk
173,2024-10,At-Risk
173,2024-11,At-Risk
173,2024-12,Churned
174,2023-01,At-Risk
174,2023-02,At-Risk
174,2023-03,At-Risk
174,2023-04,At-Risk
174,2023-05,At-Risk
174,2023-06,At-Risk
174,2023-07,At-Risk
174,2023-08,At-Risk
174,2023-09,At-Risk
174,2023-10,At-Risk
174,2023-11,At-Risk
174,2023-12,At-Risk
174,2024-01,At-Risk
174,2024-02,At-Risk
174,2024-03,At-Risk
174,2024-04,At-Risk
174,2024-05,At-Risk
174,2024-06,At-Risk
174,2024-07,At-Risk
174,2024-08,At-Risk
174,2024-09,At-Risk
174,2024-10,At-Risk
174,2024-11,At-Risk
174,2024-12,At-Risk
175,2023-01,At-Risk
175,2023-02,At-Risk
175,2023-03,At-Risk
175,2023-04,Churned
175,2023-05,At-Risk
175,2023-06,Churned
175,2023-07,At-Risk
175,2023-08,At-Risk
175,2023-09,At-Risk
175,2023-10,At-Risk
175,2023-11,At-Risk
175,2023-12,At-Risk
175,2024-01,At-Risk
175,2024-02,Churned
175,2024-03,At-Risk
175,2024-04,At-Risk
175,2024-05,At-Risk
175,2024-06,At-Risk
175,2024-07,At-Risk
175,2024-08,At-Risk
175,2024-09,Churned
175,2024-10,At-Risk
175,2024-11,Churned
175,2024-12,At-Risk
176,2023-01,At-Risk
176,2023-02,At-Risk
176,2023-03,Churned
176,2023-04,At-Risk
176,2023-05,At-Risk
176,2023-06,At-Risk
176,2023-07,At-Risk
176,2023-08,Churned
176,2023-09,At-Risk
176,2023-10,At-Risk
176,2023-11,At-Risk
176,2023-12,At-Risk
176,2024-01,At-Risk
176,2024-02,At-Risk
176,2024-03,At-Risk
176,2024-04,At-Risk
176,2024-05,At-Risk
176,2024-06,At-Risk
176,2024-07,At-Risk
176,2024-08,At-Risk
176,2024-09,At-Risk
176,2024-10,At-Risk
176,2024-11,At-Risk
176,2024-12,At-Risk
177,2023-01,Active
177,2023-02,Active
177,2023-03,Active
177,2023-04,Active
177,2023-05,Active
177,2023-06,Active
177,2023-07,Active
177,2023-08,Active
177,2023-09,Active
177,2023-10,Active
177,2023-11,Active
177,2023-12,Active
177,2024-01,Active
177,2024-02,Active
177,2024-03,Active
177,2024-04,Active
177,2024-05,Active
177,2024-06,Active
177,2024-07,Active
177,2024-08,Active
177,2024-09,Active
177,2024-10,Active
177,2024-11,Active
177,2024-12,Active
178,2023-01,Active
178,2023-02,Active
178,2023-03,Active
178,2023-04,Active
178,2023-05,Active
178,2023-06,Active
178,2023-07,Active
178,2023-08,Active
178,2023-09,Active
178,2023-10,Active
178,2023-11,Active
178,2023-12,Active
178,2024-01,Active
178,2024-02,Active
178,2024-03,Active
178,2024-04,Active
178,2024-05,Active
178,2024-06,Active
178,2024-07,Active
178,2024-08,Active
178,2024-09,Active
178,2024-10,Active
178,2024-11,Active
178,2024-12,Active
179,2023-01,Active
179,2023-02,Active
179,2023-03,Active
179,2023-04,Active
179,2023-05,Active
179,2023-06,Active
179,2023-07,Active
179,2023-08,Active
179,2023-09,Active
179,2023-10,Active
179,2023-11,Active
179,2023-12,Active
179,2024-01,Active
179,2024-02,Active
179,2024-03,Active
179,2024-04,Active
179,2024-05,Active
179,2024-06,Active
179,2024-07,Active
179,2024-08,Active
179,2024-09,Active
179,2024-10,Active
179,2024-11,Active
179,2024-12,Active
180,2023-01,Active
180,2023-02,Active
180,2023-03,Active
180,2023-04,Active
180,2023-05,Active
180,2023-06,Active
180,2023-07,Active
180,2023-08,Active
180,2023-09,Active
180,2023-10,Active
180,2023-11,Active
180,2023-12,Active
180,2024-01,Active
180,2024-02,Active
180,2024-03,Active
180,2024-04,Active
180,2024-05,Active
180,2024-06,Active
180,2024-07,Active
180,2024-08,Active
180,2024-09,Active
180,2024-10,Active
180,2024-11,Active
180,2024-12,Active
181,2023-01,At-Risk
181,2023-02,At-Risk
181,2023-03,At-Risk
181,2023-04,At-Risk
181,2023-05,At-Risk
181,2023-06,At-Risk
181,2023-07,At-Risk
181,2023-08,At-Risk
181,2023-09,At-Risk
181,2023-10,At-Risk
181,2023-11,Churned
181,2023-12,Churned
181,2024-01,At-Risk
181,2024-02,At-Risk
181,2024-03,At-Risk
181,2024-04,At-Risk
181,2024-05,Churned
181,2024-06,At-Risk
181,2024-07,At-Risk
181,2024-08,Churned
181,2024-09,At-Risk
181,2024-10,At-Risk
181,2024-11,At-Risk
181,2024-12,At-Risk
182,2023-01,Active
182,2023-02,Active
182,2023-03,Active
182,2023-04,Active
182,2023-05,Active
182,2023-06,Active
182,2023-07,Active
182,2023-08,Active
182,2023-09,Active
182,2023-10,Active
182,2023-11,Active
182,2023-12,Active
182,2024-01,Active
182,2024-02,Active
182,2024-03,Active
182,2024-04,Active
182,2024-05,Active
182,2024-06,Active
182,2024-07,Active
182,2024-08,Active
182,2024-09,Active
182,2024-10,Active
182,2024-11,Active
182,2024-12,Active
183,2023-01,Active
183,2023-02,Active
183,2023-03,Active
183,2023-04,Active
183,2023-05,Active
183,2023-06,Active
183,2023-07,Active
183,2023-08,Active
183,2023-09,Active
183,2023-10,Active
183,2023-11,Active
183,2023-12,Active
183,2024-01,Active
183,2024-02,Active
183,2024-03,Active
183,2024-04,Active
183,2024-05,Active
183,2024-06,Active
183,2024-07,Active
183,2024-08,Active
183,2024-09,Active
183,2024-10,Active
183,2024-11,Active
183,2024-12,Active
184,2023-01,Active
184,2023-02,Active
184,2023-03,Active
184,2023-04,Active
184,2023-05,Active
184,2023-06,Active
184,2023-07,Active
184,2023-08,Active
184,2023-09,Active
184,2023-10,Active
184,2023-11,Active
184,2023-12,Active
184,2024-01,Active
184,2024-02,Active
184,2024-03,Active
184,2024-04,Active
184,2024-05,Active
184,2024-06,Active
184,2024-07,Active
184,2024-08,Active
184,2024-09,Active
184,2024-10,Active
184,2024-11,Active
184,2024-12,Active
185,2023-01,At-Risk
185,2023-02,At-Risk
185,2023-03,Churned
185,2023-04,At-Risk
185,2023-05,Churned
185,2023-06,At-Risk
185,2023-07,At-Risk
185,2023-08,Churned
185,2023-09,At-Risk
185,2023-10,At-Risk
185,2023-11,At-Risk
185,2023-12,Churned
185,2024-01,At-Risk
185,2024-02,At-Risk
185,2024-03,Churned
185,2024-04,At-Risk
185,2024-05,At-Risk
185,2024-06,At-Risk
185,2024-07,At-Risk
185,2024-08,At-Risk
185,2024-09,At-Risk
185,2024-10,At-Risk
185,2024-11,At-Risk
185,2024-12,At-Risk
186,2023-01,Active
186,2023-02,Active
186,2023-03,Active
186,2023-04,Active
186,2023-05,Active
186,2023-06,Active
186,2023-07,Active
186,2023-08,Active
186,2023-09,Active
186,2023-10,Active
186,2023-11,Active
186,2023-12,Active
186,2024-01,Active
186,2024-02,Active
186,2024-03,Active
186,2024-04,Active
186,2024-05,Active
186,2024-06,Active
186,2024-07,Active
186,2024-08,Active
186,2024-09,Active
186,2024-10,Active
186,2024-11,Active
186,2024-12,Active
187,2023-01,Active
187,2023-02,Active
187,2023-03,Active
187,2023-04,Active
187,2023-05,Active
187,2023-06,Active
187,2023-07,Active
187,2023-08,Active
187,2023-09,Active
187,2023-10,Active
187,2023-11,Active
187,2023-12,Active
187,2024-01,Active
187,2024-02,Active
187,2024-03,Active
187,2024-04,Active
187,2024-05,Active
187,2024-06,Active
187,2024-07,Active
187,2024-08,Active
187,2024-09,Active
187,2024-10,Active
187,2024-11,Active
187,2024-12,Active
188,2023-01,Active
188,2023-02,Active
188,2023-03,Active
188,2023-04,Active
188,2023-05,Active
188,2023-06,Active
188,2023-07,Active
188,2023-08,Active
188,2023-09,Active
188,2023-10,Active
188,2023-11,Active
188,2023-12,Active
188,2024-01,Active
188,2024-02,Active
188,2024-03,Active
188,2024-04,Active
188,2024-05,Active
188,2024-06,Active
188,2024-07,Active
188,2024-08,Active
188,2024-09,Active
188,2024-10,Active
188,2024-11,Active
188,2024-12,Active
189,2023-01,At-Risk
189,2023-02,At-Risk
189,2023-03,At-Risk
189,2023-04,At-Risk
189,2023-05,Churned
189,2023-06,At-Risk
189,2023-07,Churned
189,2023-08,At-Risk
189,2023-09,At-Risk
189,2023-10,At-Risk
189,2023-11,Churned
189,2023-12,At-Risk
189,2024-01,At-Risk
189,2024-02,Churned
189,2024-03,Churned
189,2024-04,Churned
189,2024-05,At-Risk
189,2024-06,At-Risk
189,2024-07,At-Risk
189,2024-08,At-Risk
189,2024-09,At-Risk
189,2024-10,At-Risk
189,2024-11,At-Risk
189,2024-12,At-Risk
190,2023-01,Active
190,2023-02,Active
190,2023-03,Active
190,2023-04,Active
190,2023-05,Active
190,2023-06,Active
190,2023-07,Active
190,2023-08,Active
190,2023-09,Active
190,2023-10,Active
190,2023-11,Active
190,2023-12,Active
190,2024-01,Active
190,2024-02,Active
190,2024-03,Active
190,2024-04,Active
190,2024-05,Active
190,2024-06,Active
190,2024-07,Active
190,2024-08,Active
190,2024-09,Active
190,2024-10,Active
190,2024-11,Active
190,2024-12,Active
191,2023-01,At-Risk
191,2023-02,Churned
191,2023-03,At-Risk
191,2023-04,At-Risk
191,2023-05,At-Risk
191,2023-06,At-Risk
191,2023-07,At-Risk
191,2023-08,At-Risk
191,2023-09,Churned
191,2023-10,At-Risk
191,2023-11,At-Risk
191,2023-12,At-Risk
191,2024-01,Churned
191,2024-02,At-Risk
191,2024-03,Churned
191,2024-04,At-Risk
191,2024-05,Churned
191,2024-06,Churned
191,2024-07,At-Risk
191,2024-08,At-Risk
191,2024-09,Churned
191,2024-10,At-Risk
191,2024-11,At-Risk
191,2024-12,At-Risk
192,2023-01,Active
192,2023-02,Active
192,2023-03,Active
192,2023-04,Active
192,2023-05,Active
192,2023-06,Active
192,2023-07,Active
192,2023-08,Active
192,2023-09,Active
192,2023-10,Active
192,2023-11,Active
192,2023-12,Active
192,2024-01,Active
192,2024-02,Active
192,2024-03,Active
192,2024-04,Active
192,2024-05,Active
192,2024-06,Active
192,2024-07,Active
192,2024-08,Active
192,2024-09,Active
192,2024-10,Active
192,2024-11,Active
192,2024-12,Active
193,2023-01,At-Risk
193,2023-02,At-Risk
193,2023-03,At-Risk
193,2023-04,At-Risk
193,2023-05,At-Risk
193,2023-06,At-Risk
193,2023-07,At-Risk
193,2023-08,At-Risk
193,2023-09,At-Risk
193,2023-10,At-Risk
193,2023-11,Churned
193,2023-12,At-Risk
193,2024-01,Churned
193,2024-02,At-Risk
193,2024-03,At-Risk
193,2024-04,At-Risk
193,2024-05,Churned
193,2024-06,At-Risk
193,2024-07,At-Risk
193,2024-08,Churned
193,2024-09,At-Risk
193,2024-10,Churned
193,2024-11,At-Risk
193,2024-12,At-Risk
194,2023-01,Active
194,2023-02,Active
194,2023-03,Active
194,2023-04,Active
194,2023-05,Active
194,2023-06,Active
194,2023-07,Active
194,2023-08,Active
194,2023-09,Active
194,2023-10,Active
194,2023-11,Active
194,2023-12,Active
194,2024-01,Active
194,2024-02,Active
194,2024-03,Active
194,2024-04,Active
194,2024-05,Active
194,2024-06,Active
194,2024-07,Active
194,2024-08,Active
194,2024-09,Active
194,2024-10,Active
194,2024-11,Active
194,2024-12,Active
195,2023-01,Active
195,2023-02,Active
195,2023-03,Active
195,2023-04,Active
195,2023-05,Active
195,2023-06,Active
195,2023-07,Active
195,2023-08,Active
195,2023-09,Active
195,2023-10,Active
195,2023-11,Active
195,2023-12,Active
195,2024-01,Active
195,2024-02,Active
195,2024-03,Active
195,2024-04,Active
195,2024-05,Active
195,2024-06,Active
195,2024-07,Active
195,2024-08,Active
195,2024-09,Active
195,2024-10,Active
195,2024-11,Active
195,2024-12,Active
196,2023-01,Active
196,2023-02,Active
196,2023-03,Active
196,2023-04,Active
196,2023-05,Active
196,2023-06,Active
196,2023-07,Active
196,2023-08,Active
196,2023-09,Active
196,2023-10,Active
196,2023-11,Active
196,2023-12,Active
196,2024-01,Active
196,2024-02,Active
196,2024-03,Active
196,2024-04,Active
196,2024-05,Active
196,2024-06,Active
196,2024-07,Active
196,2024-08,Active
196,2024-09,Active
196,2024-10,Active
196,2024-11,Active
196,2024-12,Active
197,2023-01,Active
